,Marca de la moto,Modelo,Precio de la moto,Tipo de Carné,Tipo de moto,Versión / Año,Web del fabricante,Cilindrada,Potencia Máxima Declarada,Altura asiento
423,Yamaha,Cygnus X,2.799 €,A1,Scooter,2016,https://www.yamaha-motor.eu/es/es/,125 cc,10 cv,785 mm
424,Yamaha,Majesty S,3.199 €,A1,Scooter,2016,https://www.yamaha-motor.eu/es/es/,125 cc,11 cv,795 mm
425,Yamaha,D'elight,2.299 €,A1,Scooter,2016,https://www.yamaha-motor.eu/es/es/,114 cc,7 cv,755 mm
426,Yamaha,MT 03,4.999 €,A2,Naked,2016,https://www.yamaha-motor.eu/es/es/,321 cc,42 cv,780 mm
427,Yamaha,MT 07,5.899 €,A/A2,Naked,2016,https://www.yamaha-motor.eu/es/es/,689 cc,75 cv,805 mm
428,Yamaha,Tracer 700 2016,7.899 €,A/A2,Trail,2016,https://www.yamaha-motor.eu/es/es/,689 cc,74 cv,835 mm
429,Yamaha,Tracer 900 2016,9.999 €,A,Trail,2016,https://www.yamaha-motor.eu/es/es/,847 cc,115 cv,845 mm
430,Kawasaki,Z900 SE 2022,11.699 €,A,Deportiva,2022,https://www.kawasaki.es,948 cc,125 cv,820 mm
431,Kawasaki,Versys 1000 S 2022,15.999 €,A,Trail,2022,https://www.kawasaki.es,1.043 cc,120 cv,840 mm
432,Kawasaki,Ninja H2 R 2022,55.000 €,A,Deportiva,2022,https://www.kawasaki.es,998 cc,310 cv,830 mm
433,Kawasaki,Z 650 RS 2022,8.550 €,A/A2,Naked,2022,https://www.kawasaki.es,649 cc,68 cv,820 mm
434,Kawasaki,NInja 125 2022,4.899 €,A1,Deportiva,2022,https://www.kawasaki.es,125 cc,15 cv,785 mm
435,Kawasaki,Z 125 2022,4.550 €,A1,Naked,2022,https://www.kawasaki.es,125 cc,15 cv,815 mm
436,Kawasaki,Z 900 RS SE 2022,15.099 €,A,Naked,2022,https://www.kawasaki.es,948 cc,111 cv,835 mm
437,Kawasaki,Z 900 RS 2022,13.299 €,A,Naked,2022,https://www.kawasaki.es,948 cc,111 cv,835 mm
438,Kawasaki,Ninja 1000 SX 2022,15.550 €,A,Deportiva,2022,https://www.kawasaki.es,1.043 cc,142 cv,835 mm
439,Kawasaki,Z650 2021,7.399 €,A/A2,Naked,2022,https://www.kawasaki.es,649 cc,68 cv,790 mm
440,Kawasaki,W800 2022,10.399 €,A2,Naked,2022,https://www.kawasaki.es,773 cc,48 cv,790 mm
441,Kawasaki,Vulcan S 2022,8.450 €,A2,Custom,2022,https://www.kawasaki.es,649 cc,61 cv,705 mm
442,Kawasaki,Z650 2021,7.399 €,A/A2,Naked,2021,https://www.kawasaki.es,649 cc,68 cv,790 mm
443,Kawasaki,Ninja 650 Tourer 2021,9.203 €,A/A2,Deportiva,2021,https://www.kawasaki.es,649 cc,68 cv,790 mm
444,Kawasaki,Ninja 650 2021,8.199 €,A/A2,Deportiva,2021,https://www.kawasaki.es,649 cc,68 cv,790 mm
445,Kawasaki,Z H2 SE 2021,18.450 €,A,Naked,2021,https://www.kawasaki.es,998 cc,200 cv,830 mm
446,Kawasaki,Z 900 RS 2021,13.199 €,A,Naked,2021,https://www.kawasaki.es,948 cc,111 cv,835 mm
447,Kawasaki,W800 2021,10.399 €,A2,Naked,2021,https://www.kawasaki.es,773 cc,48 cv,790 mm
448,Kawasaki,Z 125 2021,4.299 €,A1,Naked,2021,https://www.kawasaki.es,125 cc,15 cv,815 mm
449,Kawasaki,Ninja 1000 SX 2021,15.299 €,A,Deportiva,2021,https://www.kawasaki.es,1.043 cc,142 cv,835 mm
450,Kawasaki,Vulcan S 2021,8.099 €,A2,Custom,2021,https://www.kawasaki.es,649 cc,61 cv,705 mm
451,Kawasaki,Z900 A2 2021,9.999 €,A2,Deportiva,2021,https://www.kawasaki.es,948 cc,46 cv,820 mm
452,Kawasaki,Z900 2021,9.999 €,A,Deportiva,2021,https://www.kawasaki.es,948 cc,125 cv,820 mm
453,Kawasaki,W800 2020,10.150 €,A2,Naked,2020,https://www.kawasaki.es,773 cc,48 cv,790 mm
454,Kawasaki,Z H2 2020,17.450 €,A,Naked,2020,https://www.kawasaki.es,998 cc,200 cv,830 mm
455,Kawasaki,Ninja 650 2020,7.699 €,A/A2,Deportiva,2019,https://www.kawasaki.es,649 cc,68 cv,790 mm
456,Kawasaki,Versys 1000 SE 2019,17.699 €,A,Trail,2019,https://www.kawasaki.es,1.043 cc,120 cv,840 mm
457,Kawasaki,Versys 1000 2019,14.299 €,A,Trail,2019,https://www.kawasaki.es,1.043 cc,120 cv,840 mm
458,Kawasaki,W800 Street 2019,10.150 €,A2,Naked,2019,https://www.kawasaki.es,773 cc,48 cv,790 mm
459,Kawasaki,W800 Cafe 2019,10.950 €,A2,Naked,2019,https://www.kawasaki.es,773 cc,48 cv,790 mm
460,Kawasaki,Z 400 2019,5.775 €,A2,Deportiva,2019,https://www.kawasaki.es,399 cc,45 cv,800 mm
461,Kawasaki,Ninja H2 2019,32.500 €,A,Deportiva,2019,https://www.kawasaki.es,998 cc,231 cv,823 mm
462,Kawasaki,Z 125 2019,4.750 €,A1,Naked,2019,https://www.kawasaki.es,125 cc,15 cv,815 mm
463,Kawasaki,NInja 125 2019,5.050 €,A1,Deportiva,2019,https://www.kawasaki.es,125 cc,15 cv,785 mm
464,Kawasaki,ZX 6R 2019,12.225 €,A,Deportiva,2019,https://www.kawasaki.es,636 cc,130 cv,830 mm
465,Kawasaki,Versys 650 2018,8.650 €,A/A2,Trail,2018,https://www.kawasaki.es,649 cc,69 cv,840 mm
466,Kawasaki,Z 900 RS Cafe 2018,13.499 €,A,Naked,2018,https://www.kawasaki.es,948 cc,111 cv,820 mm
467,Kawasaki,Z 900 RS,12.999 €,A,Naked,2018,https://www.kawasaki.es,948 cc,111 cv,835 mm
468,Kawasaki,Ninja 400 2018,6.385 €,A2,Deportiva,2018,https://www.kawasaki.es,399 cc,45 cv,785 mm
469,Kawasaki,Z1000 SX 2017,14.125 €,A,Deportiva,2017,https://www.kawasaki.es,1.043 cc,142 cv,815 mm
470,Kawasaki,Z650 2017,6.960 €,A/A2,Naked,2017,https://www.kawasaki.es,649 cc,68 cv,790 mm
471,Kawasaki,Ninja 650 2017,7.660 €,A/A2,Deportiva,2017,https://www.kawasaki.es,649 cc,68 cv,790 mm
472,Kawasaki,ZX 6 R,10.450 €,A,Deportiva,2016,https://www.kawasaki.es,599 cc,128 cv,815 mm
473,Kawasaki,Z 800,8.399 €,A,Naked,2016,https://www.kawasaki.es,806 cc,113 cv,834 mm
474,Kawasaki,ZX 6 R 636,11.500 €,A,Deportiva,2016,https://www.kawasaki.es,636 cc,131 cv,830 mm
475,Kawasaki,Z 300,4.799 €,A2,Naked,2016,https://www.kawasaki.es,296 cc,39 cv,785 mm
476,Kawasaki,VN 1700 Classic,16.500 €,A,Custom,2016,https://www.kawasaki.es,1.700 cc,74 cv,720 mm
477,Kawasaki,Vulcan 900 Classic,8.050 €,A,Custom,2016,https://www.kawasaki.es,903 cc,50 cv,685 mm
478,Kawasaki,Vulcan 900 Custom,9.500 €,A2,Custom,2016,https://www.kawasaki.es,903 cc,50 cv,685 mm
479,Kawasaki,Vulcan S,6.899 €,A/A2,Custom,2016,https://www.kawasaki.es,649 cc,69 cv,705 mm
480,Kawasaki,Z 1000 SX,13.999 €,A,Deportiva,2016,https://www.kawasaki.es,1.043 cc,142 cv,820 mm
481,Kawasaki,Z 1000,12.799 €,A,Naked,2016,https://www.kawasaki.es,1.043 cc,143 cv,815 mm
482,Kawasaki,KLX 125,3.450 €,A1,Trail,2016,https://www.kawasaki.es,125 cc,10 cv,830 mm
483,Kawasaki,KLX 250,5.300 €,A2,Trail,2016,https://www.kawasaki.es,249 cc,22 cv,890 mm
484,Kawasaki,Ninja H2,29.000 €,A,Deportiva,2016,https://www.kawasaki.es,998 cc,200 cv,825 mm
485,Kawasaki,ZX 10 R,18.649 €,A,Deportiva,2016,https://www.kawasaki.es,998 cc,200 cv,835 mm
486,Kawasaki,ER 6F,7.250 €,A/A2,Deportiva,2016,https://www.kawasaki.es,649 cc,72 cv,805 mm
487,Kawasaki,Versys 650,7.699 €,A2,Trail,2016,https://www.kawasaki.es,649 cc,69 cv,840 mm
488,Kawasaki,Versys 1000,13.299 €,A,Trail,2016,https://www.kawasaki.es,1.043 cc,120 cv,840 mm
489,Kawasaki,ER 6N,6.600 €,A/A2,Naked,2016,https://www.kawasaki.es,649 cc,72 cv,805 mm
490,Kawasaki,1400 GTR,18.600 €,A,Deportiva,2016,https://www.kawasaki.es,1.352 cc,155 cv,815 mm
491,Suzuki,GSX S 1000 GT 2022,15.275 €,A,Deportiva,2022,https://www.moto.suzuki.es,999 cc,152 cv,810 mm
492,Suzuki,V Strom 650 XT 2022,9.695 €,A/A2,Trail,2022,https://www.moto.suzuki.es,645 cc,70 cv,835 mm
493,Suzuki,V Strom 650 2022,9.195 €,A/A2,Trail,2022,https://www.moto.suzuki.es,645 cc,70 cv,835 mm
494,Suzuki,Burgman 400 2021,8.395 €,A2,Scooter,2021,https://www.moto.suzuki.es,400 cc,29 cv,755 mm
495,Suzuki,GSX S 1000 2021,13.029 €,A,Naked,2021,https://www.moto.suzuki.es,999 cc,145 cv,810 mm
496,Suzuki,SV 650 2021,6.595 €,A/A2,Naked,2021,https://www.moto.suzuki.es,645 cc,76 cv,785 mm
497,Suzuki,GSX1300 RR Hayabusa 2021,21.995 €,A,Deportiva,2021,https://www.moto.suzuki.es,1.340 cc,190 cv,800 mm
498,Suzuki,GSX R 1000 R 100 Aniversario,22.995 €,A,Deportiva,2021,https://www.moto.suzuki.es,999 cc,199 cv,810 mm
499,Suzuki,V Strom 1050 A2 2021,13.395 €,A2,Trail,2021,https://www.moto.suzuki.es,1.037 cc,47 cv,855 mm
500,Suzuki,V Strom 1050 XT A2 2021,14.995 €,A,Trail,2021,https://www.moto.suzuki.es,1.037 cc,47 cv,850 mm
501,Suzuki,V Strom 1050 2021,13.395 €,A,Trail,2021,https://www.moto.suzuki.es,1.037 cc,100 cv,855 mm
502,Suzuki,V Strom 1050 XT 2021,14.995 €,A,Trail,2021,https://www.moto.suzuki.es,1.037 cc,100 cv,850 mm
503,Suzuki,V Strom 650 XT 2021,9.695 €,A/A2,Trail,2021,https://www.moto.suzuki.es,645 cc,70 cv,835 mm
504,Suzuki,V Strom 650 2021,9.195 €,A/A2,Trail,2021,https://www.moto.suzuki.es,645 cc,70 cv,835 mm
505,Suzuki,GSX S 750 2020,8.999 €,A / A2,Naked,2020,https://www.moto.suzuki.es,749 cc,118 cv,820 mm
506,Suzuki,V Strom 1050 XT 2020,14.629 €,A/A2,Trail,2020,https://www.moto.suzuki.es,1.037 cc,100 cv,850 mm
507,Suzuki,V Strom 1050 2020,13.029 €,A/A2,Trail,2020,https://www.moto.suzuki.es,1.037 cc,100 cv,855 mm
508,Suzuki,Katana 2019,15.199 €,A,Naked,2019,https://www.moto.suzuki.es,999 cc,147 cv,825 mm
509,Suzuki,Burgman 650 2017,11.199 €,A,Scooter,2017,https://www.moto.suzuki.es,638 cc,55 cv,755 mm
510,Suzuki,SV 650 X 2018,6.699 €,A/A2,Naked,2018,https://www.moto.suzuki.es,645 cc,71 cv,785 mm
511,Suzuki,V Strom 1000 2017,12.499 €,A,Trail,2017,https://www.moto.suzuki.es,1.037 cc,100 cv,850 mm
512,Suzuki,V Strom 650 2017,7.399 €,A/ A2,Trail,2017,https://www.moto.suzuki.es,645 cc,68 cv,835 mm
513,Suzuki,GSX-R 1000 2017,16.499 €,A,Deportiva,2017,https://www.moto.suzuki.es,999 cc,199 cv,810 mm
514,Suzuki,GSX-S 750 2017,7.199 €,A/ A2,Naked,2017,https://www.moto.suzuki.es,749 cc,118 cv,820 mm
515,Suzuki,GSX S 125 2017,4.199 €,A1,Naked,2017,https://www.moto.suzuki.es,124 cc,11 cv,785 mm
516,Suzuki,GSX-R 125 2017,4.599 €,A1,Deportiva,2017,https://www.moto.suzuki.es,124 cc,11 cv,785 mm
517,Suzuki,V Strom 1000,12.499 €,A,Trail,2016,https://www.moto.suzuki.es,1.037 cc,100 cv,850 mm
518,Suzuki,V Strom 650 XT,8.999 €,A,Trail,2016,https://www.moto.suzuki.es,645 cc,67 cv,835 mm
519,Suzuki,Hayabusa 1300,15.899 €,A,Deportiva,2016,https://www.moto.suzuki.es,1.340 cc,197 cv,805 mm
520,Suzuki,V Strom 650,8.599 €,A2,Trail,2016,https://www.moto.suzuki.es,645 cc,67 cv,835 mm
521,Suzuki,Van Van 125,3.699 €,A1,Trail,2013,https://www.suzuki,125 cc,12 cv,770 mm
522,Suzuki,SV 650 2016,6.699 €,A/A2,Naked,2016,https://www.moto.suzuki.es,645 cc,71 cv,785 mm
523,Suzuki,Gladius 650,6.799 €,A/A2,Naked,2016,https://www.moto.suzuki.es,645 cc,66 cv,785 mm
524,Suzuki,GSR 750 Z,8.599 €,A,Naked,2016,https://www.moto.suzuki.es,749 cc,106 cv,815 mm
525,Suzuki,Inazuma,3.899 €,A2,Naked,2016,https://www.moto.suzuki.es,248 cc,24 cv,780 mm
526,Suzuki,Bandit 1250 S,9.499 €,A,Deportiva,2016,https://www.moto.suzuki.es,1.255 cc,98 cv,790 mm
527,Suzuki,GSX 1250 FA,9.999 €,A,Touring,2016,https://www.moto.suzuki.es,1.255 cc,98 cv,805 mm
528,Suzuki,Burgman 400,7.199 €,A2,Scooter,2016,https://www.suzuki,400 cc,34 cv,710 mm
529,Suzuki,Burgman 650 Executive,10.999 €,A,Scooter,2016,https://www.moto.suzuki.es,638 cc,55 cv,750 mm
530,KTM,1290 Super Adventure R 2023,21.389 €,A,Trail,2023,https://www.ktm.com/es-es.html,1.301 cc,160 cv,860 mm
531,KTM,1290 Super Adventure S 2023,21.369 €,A,Trail,2023,https://www.ktm.com/es-es.html,1.301 cc,160 cv,860 mm
532,KTM,890 Adventure 2023,15.269 €,A,Trail,2023,https://www.ktm.com/es-es.html,889 cc,103 cv,880 mm
533,KTM,790 Adventure 2023,11.323 €,A/A2,Naked,2023,https://www.ktm.com/es-es.html,799 cc,93 cv,825 mm
534,KTM,890 Adventure 2023,14.259 €,A,Trail,2023,https://www.ktm.com/es-es.html,889 cc,103 cv,830 mm
535,KTM,790 Duke 2022,8.999 €,A/A2,Naked,2022,https://www.ktm.com/es-es.html,799 cc,93 cv,825 mm
536,KTM,890 Duke R 2022,13.049 €,A,Naked,2022,https://www.ktm.com/es-es.html,890 cc,121 cv,834 mm
537,KTM,1290 Super Duke GT 2022,20.399 €,A,Touring,2022,https://www.ktm.com/es-es.html,1.301 cc,172 cv,835 mm
538,KTM,390 Adventure 2022,6.199 €,A2,Trail,2022,https://www.ktm.com/es-es.html,373 cc,44 cv,855 mm
539,KTM,1290 Super Duke RR 2021,26.249 €,A,Naked,2021,https://www.ktm.com/es-es.html,1.301 cc,177 cv,835 mm
540,KTM,1290 Super Adventure S 2021,19.199 €,A,Trail,2021,https://www.ktm.com/es-es.html,1.301 cc,160 cv,849 mm
541,KTM,1290 Super Adventure R 2021,19.799 €,A,Trail,2021,https://www.ktm.com/es-es.html,1.301 cc,160 cv,890 mm
542,KTM,890 Duke 2021,10.499 €,A,Naked,2021,https://www.ktm.com/es-es.html,889 cc,115 cv,820 mm
543,KTM,390 Duke 2021,5.749 €,A2,Naked,2021,https://www.ktm.com/es-es.html,373 cc,43 cv,830 mm
544,KTM,Duke 125 2021,4.849 €,A1,Naked,2021,https://www.ktm.com/es-es.html,125 cc,15 cv,830 mm
545,KTM,890 Adventure R Rally 2021,21.499 €,A,Trail,2021,https://www.ktm.com/es-es.html,889 cc,105 cv,830 mm
546,KTM,890 Adventure R 2021,13.999 €,A,Trail,2021,https://www.ktm.com/es-es.html,889 cc,105 cv,830 mm
547,KTM,890 Adventure 2021,13.099 €,A,Trail,2021,https://www.ktm.com/es-es.html,889 cc,105 cv,830 mm
548,KTM,890 Duke R 2020,14.899 €,A,Naked,2020,https://www.ktm.com/es-es.html,890 cc,121 cv,834 mm
549,KTM,1290 Super Duke R 2020,19.900 €,A,Naked,2020,https://www.ktm.com/es-es.html,1.301 cc,180 cv,835 mm
550,KTM,390 Adventure 2020,6.199 €,A2,Trail,2020,https://www.ktm.com/es-es.html,373 cc,44 cv,855 mm
551,KTM,690 Enduro R 2019,9.999 €,A2,Offroad,2019,https://www.ktm.com/es-es.html,690 cc,74 cv,910 mm
552,KTM,690 SMC R 2019,9.999 €,A2,Deportiva,2019,https://www.ktm.com/es-es.html,690 cc,75 cv,890 mm
553,KTM,1090 Adventure R 2019,14.999 €,A,Trail,2019,https://www.ktm.com/es-es.html,1.050 cc,125 cv,890 mm
554,KTM,1090 Adventure 2019,12.999 €,A,Trail,2019,https://www.ktm.com/es-es.html,1.050 cc,125 cv,850 mm
555,KTM,1290 Super Adventure R 2019,18.199 €,A,Trail,2019,https://www.ktm.com/es-es.html,1.301 cc,160 cv,890 mm
556,KTM,1290 Super Adventure S 2019,17.999 €,A,Trail,2019,https://www.ktm.com/es-es.html,1.301 cc,160 cv,860 mm
557,KTM,790 Adventure R 2019,13.299 €,A/A2,Naked,2019,https://www.ktm.com/es-es.html,799 cc,95 cv,825 mm
558,KTM,790 Adventure 2019,12.399 €,A/A2,Naked,2019,https://www.ktm.com/es-es.html,799 cc,95 cv,825 mm
559,KTM,1290 Super Duke GT 2019,18.999 €,A,Naked,2016,https://www.ktm.com/es-es.html,1.301 cc,175 cv,835 mm
560,KTM,1290 Super Duke R 2019,17.999 €,A,Naked,2016,https://www.ktm.com/es-es.html,1.301 cc,177 cv,835 mm
561,KTM,790 Duke 2018,9.689 €,A/A2,Naked,2018,https://www.ktm.com/es-es.html,799 cc,105 cv,825 mm
562,KTM,1290 Super Duke R 2017,17.100 €,A,Naked,2017,https://www.ktm.com/es-es.html,1.301 cc,177 cv,835 mm
563,KTM,390 Duke 2017,5.399 €,A2,Naked,2017,https://www.ktm.com/es-es.html,373 cc,44 cv,830 mm
564,KTM,Duke 125 2017,4.499 €,A1,Naked,2017,https://www.ktm.com/es-es.html,124 cc,15 cv,830 mm
565,KTM,1290 Super Adventure S 2017,17.190 €,A,Trail,2017,https://www.ktm.com/es-es.html,1.301 cc,160 cv,860 mm
566,KTM,1290 Super Adventure R 2017,17.499 €,A,Trail,2017,https://www.ktm.com/es-es.html,1.301 cc,160 cv,890 mm
567,KTM,1090 Adventure R 2017,15.100 €,A,Trail,2017,https://www.ktm.com/es-es.html,1.050 cc,125 cv,890 mm
568,KTM,Super Duke R Special Edition,18.586 €,A,Naked,2016,https://www.ktm.com/es-es.html,1.301 cc,108 cv,835 mm
569,KTM,RC 390,5.398 €,A2,Deportiva,2015,https://www.ktm.com/es-es.html,373 cc,44 cv,820 mm
570,KTM,1290 Super Adventure,17.953 €,A,Trail,2015,https://www.ktm.com/es-es.html,1.301 cc,160 cv,860 mm
571,KTM,1290 Super Duke GT,18.586 €,A,Touring,2016,https://www.ktm.com/es-es.html,1.295 cc,173 cv,835 mm
572,KTM,1290 Super Duke R,16.318 €,A,Naked,2014,https://www.ktm.com/es-es.html,1.295 cc,180 cv,835 mm
573,KTM,690 SMC R,8.699 €,A2,Offroad,2015,https://www.ktm.com/es-es.html,690 cc,67 cv,890 mm
574,KTM,390 Duke,4.950 €,A2,Naked,2013,https://www.ktm.com/es-es.html,375 cc,43 cv,800 mm
575,KTM,690 Duke,7.990 €,A2,Naked,2016,https://www.ktm.com/es-es.html,690 cc,73 cv,835 mm
576,KTM,1190 Adventure,15.599 €,A,Trail,2013,https://www.ktm.com/es-es.html,1.195 cc,150 cv,860 mm
577,KTM,690 Duke R,9.750 €,A,Naked,2016,https://www.ktm.com/es-es.html,690 cc,70 cv,865 mm
578,KTM,1190 Adventure R,16.599 €,A,Trail,2013,https://www.ktm.com/es-es.html,1.195 cc,150 cv,890 mm
579,KTM,RC 125,4.399 €,A1,Deportiva,2015,https://www.ktm.com/es-es.html,125 cc,15 cv,820 mm
